bin,pkg,abspath,functions,verified,binary_id
libaugeas.so.0.25.0,augeas-1.14.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/augeas-1.14.1-1-x86_64/usr/lib/libaugeas.so.0.25.0,,No source files,28499
fadot,augeas-1.14.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/augeas-1.14.1-1-x86_64/usr/bin/fadot,2,2,50758
augmatch,augeas-1.14.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/augeas-1.14.1-1-x86_64/usr/bin/augmatch,14,14,34326
augprint,augeas-1.14.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/augeas-1.14.1-1-x86_64/usr/bin/augprint,29,29,20003
augparse,augeas-1.14.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/augeas-1.14.1-1-x86_64/usr/bin/augparse,3,3,14713
libfa.so.1.5.3,augeas-1.14.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/augeas-1.14.1-1-x86_64/usr/lib/libfa.so.1.5.3,,No source files,99425
autossh,autossh-1.4g-2-x86_64,/binary-datasets/archsrc/pkg/00000/autossh-1.4g-2-x86_64/usr/bin/autossh,27,27,47086
libavfs.so.0.0.2,avfs-1.1.5-1-x86_64,/binary-datasets/archsrc/pkg/00000/avfs-1.1.5-1-x86_64/usr/lib/libavfs.so.0.0.2,,No source files,80710
avfsd,avfs-1.1.5-1-x86_64,/binary-datasets/archsrc/pkg/00000/avfs-1.1.5-1-x86_64/usr/bin/avfsd,1203,1138,123310
axel,axel-2.17.14-1-x86_64,/binary-datasets/archsrc/pkg/00000/axel-2.17.14-1-x86_64/usr/bin/axel,105,102,53832
_sodium.abi3.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/nacl/_sodium.abi3.so,,No source files,68293
_wrappers.cpython-312-x86_64-linux-gnu.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/wrapt/_wrappers.cpython-312-x86_64-linux-gnu.so,,No source files,4647
_yaml.cpython-312-x86_64-linux-gnu.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/yaml/_yaml.cpython-312-x86_64-linux-gnu.so,,No source files,8849
md__mypyc.cpython-312-x86_64-linux-gnu.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/charset_normalizer/md__mypyc.cpython-312-x86_64-linux-gnu.so,,No source files,61839
md.cpython-312-x86_64-linux-gnu.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/charset_normalizer/md.cpython-312-x86_64-linux-gnu.so,,No source files,67863
_psutil_linux.abi3.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/psutil/_psutil_linux.abi3.so,,No source files,116099
_rust.abi3.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/cryptography/hazmat/bindings/_rust.abi3.so,,No source files,33479
_speedups.cpython-312-x86_64-linux-gnu.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/markupsafe/_speedups.cpython-312-x86_64-linux-gnu.so,,No source files,50891
_bcrypt.abi3.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/bcrypt/_bcrypt.abi3.so,,No source files,80658
_cffi_backend.cpython-312-x86_64-linux-gnu.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/_cffi_backend.cpython-312-x86_64-linux-gnu.so,,No source files,104196
_psutil_posix.abi3.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00000/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/psutil/_psutil_posix.abi3.so,,No source files,7300
b43-fwcutter,b43-fwcutter-019-5-x86_64,/binary-datasets/archsrc/pkg/00000/b43-fwcutter-019-5-x86_64/usr/bin/b43-fwcutter,40,40,51793
babeld,babeld-1.12.2-1-x86_64,/binary-datasets/archsrc/pkg/00000/babeld-1.12.2-1-x86_64/usr/bin/babeld,340,340,28319
libbabeltrace.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00000/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace.so.1.0.0,,No source files,119290
libbabeltrace-ctf-metadata.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00000/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace-ctf-metadata.so.1.0.0,,No source files,60285
libbabeltrace-dummy.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00000/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace-dummy.so.1.0.0,,No source files,104365
babeltrace,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00000/babeltrace-1.5.11-1-x86_64/usr/bin/babeltrace,14,14,83101
libbabeltrace-ctf-text.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00000/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace-ctf-text.so.1.0.0,,No source files,107813
libbabeltrace-ctf.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00000/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace-ctf.so.1.0.0,,No source files,116604
babeltrace-log,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00000/babeltrace-1.5.11-1-x86_64/usr/bin/babeltrace-log,23,23,18244
libbabeltrace-lttng-live.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00000/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace-lttng-live.so.1.0.0,,No source files,27601
bam,bam-0.5.1-2-x86_64,/binary-datasets/archsrc/pkg/00000/bam-0.5.1-2-x86_64/usr/bin/bam,,No source files,24424
banner,banner-1.3.2-10-x86_64,/binary-datasets/archsrc/pkg/00000/banner-1.3.2-10-x86_64/usr/bin/banner,,No source files,67398
sample,barcode-0.99-5-x86_64,/binary-datasets/archsrc/pkg/00000/barcode-0.99-5-x86_64/usr/bin/sample,51,51,102778
barcode,barcode-0.99-5-x86_64,/binary-datasets/archsrc/pkg/00000/barcode-0.99-5-x86_64/usr/bin/barcode,64,64,90109
mkfifo,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/mkfifo,,No source files,77078
csv,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/csv,,No source files,41455
getconf,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/getconf,,No source files,42459
sleep,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/sleep,,No source files,126241
accept,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/accept,,No source files,96809
dirname,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/dirname,,No source files,111726
mktemp,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/mktemp,,No source files,111407
tee,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/tee,,No source files,46847
truefalse,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/truefalse,,No source files,111237
fdflags,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/fdflags,,No source files,47944
rmdir,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/rmdir,,No source files,49243
logname,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/logname,,No source files,110568
basename,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/basename,,No source files,89898
stat,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/stat,,No source files,30474
unlink,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/unlink,,No source files,109369
head,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/head,,No source files,29594
print,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/print,,No source files,98602
ln,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/ln,,No source files,5408
realpath,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/realpath,,No source files,57772
push,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/push,,No source files,57803
uname,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/uname,,No source files,25455
sync,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/sync,,No source files,106938
strftime,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/strftime,,No source files,22256
printenv,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/printenv,,No source files,65209
whoami,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/whoami,,No source files,82159
mypid,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/mypid,,No source files,81856
mkdir,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/mkdir,,No source files,67713
cut,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/cut,,No source files,100684
setpgid,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/setpgid,,No source files,69802
pathchk,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/pathchk,,No source files,17820
finfo,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/finfo,,No source files,122765
rm,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/rm,,No source files,121129
dsv,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/dsv,,No source files,74209
seq,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/seq,,No source files,102249
bash,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/bin/bash,2107,1982,14029
tty,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/tty,,No source files,101826
id,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00000/bash-5.2.026-3-x86_64/usr/lib/bash/id,,No source files,101722
batctl,batctl-2023.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/batctl-2023.1-1-x86_64/usr/bin/batctl,335,335,102628
bbpager,bbpager-0.4.7-9-x86_64,/binary-datasets/archsrc/pkg/00000/bbpager-0.4.7-9-x86_64/usr/bin/bbpager,,No source files,49683
dc,bc-1.07.1-4-x86_64,/binary-datasets/archsrc/pkg/00000/bc-1.07.1-4-x86_64/usr/bin/dc,113,42,101611
bc,bc-1.07.1-4-x86_64,/binary-datasets/archsrc/pkg/00000/bc-1.07.1-4-x86_64/usr/bin/bc,146,144,61477
BChoppr_GUI.so,bchoppr-1.12.6-1-x86_64,/binary-datasets/archsrc/pkg/00000/bchoppr-1.12.6-1-x86_64/usr/lib/lv2/BChoppr.lv2/BChoppr_GUI.so,,No source files,24270
BChoppr.so,bchoppr-1.12.6-1-x86_64,/binary-datasets/archsrc/pkg/00000/bchoppr-1.12.6-1-x86_64/usr/lib/lv2/BChoppr.lv2/BChoppr.so,,No source files,82476
beep,beep-1.4.12-1-x86_64,/binary-datasets/archsrc/pkg/00000/beep-1.4.12-1-x86_64/usr/bin/beep,30,30,35573
benzene,benzene-20130630-3-x86_64,/binary-datasets/archsrc/pkg/00000/benzene-20130630-3-x86_64/usr/bin/benzene,41,41,44031
bfs,bfs-3.3.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/bfs-3.3.1-1-x86_64/usr/bin/bfs,873,854,59995
bftpd,bftpd-6.1-3-x86_64,/binary-datasets/archsrc/pkg/00000/bftpd-6.1-3-x86_64/usr/bin/bftpd,145,145,100951
bibtool,bibtool-2.68-6-x86_64,/binary-datasets/archsrc/pkg/00000/bibtool-2.68-6-x86_64/usr/bin/bibtool,305,305,42313
libns-9.18.27.so,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/lib/libns-9.18.27.so,,No source files,22391
dnssec-cds,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/dnssec-cds,58,58,59350
named-checkzone,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/named-checkzone,14,14,2706
dig,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/dig,123,123,76747
dnssec-keyfromlabel,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/dnssec-keyfromlabel,26,26,14874
dnssec-importkey,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/dnssec-importkey,32,32,122564
libisc-9.18.27.so,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/lib/libisc-9.18.27.so,,No source files,15295
dnssec-signzone,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/dnssec-signzone,92,92,15523
libbind9-9.18.27.so,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/lib/libbind9-9.18.27.so,,No source files,174
named-rrchecker,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/named-rrchecker,6,6,73577
dnssec-keygen,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/dnssec-keygen,29,29,109944
libirs-9.18.27.so,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/lib/libirs-9.18.27.so,,No source files,59763
named-journalprint,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/named-journalprint,3,3,79273
mdig,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/mdig,31,31,93742
delv,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/delv,27,27,71571
nsupdate,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/nsupdate,66,66,60414
named-nzd2nzf,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/named-nzd2nzf,1,1,97216
libisccfg-9.18.27.so,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/lib/libisccfg-9.18.27.so,,No source files,103759
filter-a.so,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/lib/bind/filter-a.so,,No source files,31349
libisccc-9.18.27.so,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/lib/libisccc-9.18.27.so,,No source files,70039
arpaname,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/arpaname,1,1,122861
rndc,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/rndc,17,17,69373
host,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/host,108,108,104303
ddns-confgen,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/ddns-confgen,10,10,118882
dnssec-revoke,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/dnssec-revoke,25,25,2389
rndc-confgen,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/rndc-confgen,10,10,80677
dnssec-verify,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/dnssec-verify,27,27,10161
named-checkconf,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/named-checkconf,22,22,2320
dnssec-dsfromkey,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/dnssec-dsfromkey,36,36,95719
named,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/named,402,402,80824
libdns-9.18.27.so,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/lib/libdns-9.18.27.so,,No source files,43646
nsec3hash,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/nsec3hash,10,10,5771
dnssec-settime,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/dnssec-settime,27,27,21791
filter-aaaa.so,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/lib/bind/filter-aaaa.so,,No source files,82571
nslookup,bind-9.18.27-1-x86_64,/binary-datasets/archsrc/pkg/00000/bind-9.18.27-1-x86_64/usr/bin/nslookup,122,122,55148
bird,bird-2.15.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/bird-2.15.1-1-x86_64/usr/bin/bird,2982,2672,49000
birdcl,bird-2.15.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/bird-2.15.1-1-x86_64/usr/bin/birdcl,38,38,8016
birdc,bird-2.15.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/bird-2.15.1-1-x86_64/usr/bin/birdc,43,43,113171
bison,bison-3.8.2-6-x86_64,/binary-datasets/archsrc/pkg/00000/bison-3.8.2-6-x86_64/usr/bin/bison,1380,1295,16598
bstyleconvert,blackbox-0.77-2-x86_64,/binary-datasets/archsrc/pkg/00000/blackbox-0.77-2-x86_64/usr/bin/bstyleconvert,,No source files,19690
libbt.so.0.0.0,blackbox-0.77-2-x86_64,/binary-datasets/archsrc/pkg/00000/blackbox-0.77-2-x86_64/usr/lib/libbt.so.0.0.0,,No source files,59567
blackbox,blackbox-0.77-2-x86_64,/binary-datasets/archsrc/pkg/00000/blackbox-0.77-2-x86_64/usr/bin/blackbox,,No source files,39382
bsetroot,blackbox-0.77-2-x86_64,/binary-datasets/archsrc/pkg/00000/blackbox-0.77-2-x86_64/usr/bin/bsetroot,,No source files,52811
blackmagic,blackmagic-1.10.2-1-x86_64,/binary-datasets/archsrc/pkg/00000/blackmagic-1.10.2-1-x86_64/usr/bin/blackmagic,455,455,45140
quantiser100_2029.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/quantiser100_2029.so,,No source files,73877
sawtooth_1641_data.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/blop_files/sawtooth_1641_data.so,,No source files,32805
adsr_1680.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/adsr_1680.so,,No source files,71947
parabola_1649_data.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/blop_files/parabola_1649_data.so,,No source files,71800
lp4pole_1671.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/lp4pole_1671.so,,No source files,59747
amp_1654.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/amp_1654.so,,No source files,110099
difference_2030.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/difference_2030.so,,No source files,86924
dahdsr_2021.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/dahdsr_2021.so,,No source files,116203
quantiser20_2027.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/quantiser20_2027.so,,No source files,40775
sum_1665.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/sum_1665.so,,No source files,94425
sequencer64_1675.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/sequencer64_1675.so,,No source files,31557
product_1668.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/product_1668.so,,No source files,105081
tracker_2025.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/tracker_2025.so,,No source files,3939
sync_square_1678.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/sync_square_1678.so,,No source files,116507
adsr_1653.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/adsr_1653.so,,No source files,25279
quantiser50_2028.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/quantiser50_2028.so,,No source files,114473
sequencer32_1676.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/sequencer32_1676.so,,No source files,16083
pulse_1645.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/pulse_1645.so,,No source files,1148
branch_1673.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/branch_1673.so,,No source files,62674
random_1661.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/random_1661.so,,No source files,69443
interpolator_1660.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/interpolator_1660.so,,No source files,75500
square_1643_data.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/blop_files/square_1643_data.so,,No source files,92510
sawtooth_1641.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/sawtooth_1641.so,,No source files,10742
square_1643.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/square_1643.so,,No source files,69932
ratio_2034.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/ratio_2034.so,,No source files,108471
sync_pulse_2023.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/sync_pulse_2023.so,,No source files,70686
fmod_1656.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/fmod_1656.so,,No source files,21864
sequencer16_1677.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/sequencer16_1677.so,,No source files,86232
triangle_1649.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00000/blop-0.2.8-5-x86_64/usr/lib/ladspa/triangle_1649.so,,No source files,84778
bt-obex,bluez-tools-0.2.0-5-x86_64,/binary-datasets/archsrc/pkg/00000/bluez-tools-0.2.0-5-x86_64/usr/bin/bt-obex,718,574,13267
bt-network,bluez-tools-0.2.0-5-x86_64,/binary-datasets/archsrc/pkg/00000/bluez-tools-0.2.0-5-x86_64/usr/bin/bt-network,715,571,85228
bt-agent,bluez-tools-0.2.0-5-x86_64,/binary-datasets/archsrc/pkg/00000/bluez-tools-0.2.0-5-x86_64/usr/bin/bt-agent,715,571,96431
bt-device,bluez-tools-0.2.0-5-x86_64,/binary-datasets/archsrc/pkg/00000/bluez-tools-0.2.0-5-x86_64/usr/bin/bt-device,719,575,4451
bt-adapter,bluez-tools-0.2.0-5-x86_64,/binary-datasets/archsrc/pkg/00000/bluez-tools-0.2.0-5-x86_64/usr/bin/bt-adapter,714,570,26306
bmkdep,bmkdep-20140112-4-x86_64,/binary-datasets/archsrc/pkg/00000/bmkdep-20140112-4-x86_64/usr/bin/bmkdep,,No source files,98059
bmon,bmon-4.0-4-x86_64,/binary-datasets/archsrc/pkg/00000/bmon-4.0-4-x86_64/usr/bin/bmon,268,268,44299
