bin,pkg,abspath,functions,verified,binary_id
dumpkeys,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/dumpkeys,92,92,76715
setleds,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/setleds,15,15,79698
mapscrn,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/mapscrn,56,56,81166
setpalette,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/setpalette,9,9,82237
showkey,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/showkey,14,14,82397
getkeycodes,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/getkeycodes,10,10,87171
loadunimap,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/loadunimap,74,74,91947
loadkeys,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/loadkeys,169,169,94705
setvesablank,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/setvesablank,9,9,100895
fgconsole,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/fgconsole,10,10,102755
chvt,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/chvt,11,11,105474
kbd_mode,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/kbd_mode,11,11,106576
kbdinfo,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/kbdinfo,11,11,106669
showconsolefont,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/showconsolefont,36,36,107229
spawn_console,kbd-2.6.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/kbd-2.6.4-1-x86_64/usr/bin/spawn_console,7,7,110213
vmcore-dmesg,kexec-tools-2.0.28-2-x86_64,/binary-datasets/archsrc/pkg/00001/kexec-tools-2.0.28-2-x86_64/usr/bin/vmcore-dmesg,36,36,93877
kexec,kexec-tools-2.0.28-2-x86_64,/binary-datasets/archsrc/pkg/00001/kexec-tools-2.0.28-2-x86_64/usr/bin/kexec,245,243,67597
kexec_test,kexec-tools-2.0.28-2-x86_64,/binary-datasets/archsrc/pkg/00001/kexec-tools-2.0.28-2-x86_64/usr/lib/kexec-tools/kexec_test,,No source files,63714
keyd,keyd-2.4.3-6-x86_64,/binary-datasets/archsrc/pkg/00001/keyd-2.4.3-6-x86_64/usr/bin/keyd,34,34,19746
key.dns_resolver,keyutils-1.6.3-2-x86_64,/binary-datasets/archsrc/pkg/00001/keyutils-1.6.3-2-x86_64/usr/bin/key.dns_resolver,21,21,66064
libkeyutils.so.1.10,keyutils-1.6.3-2-x86_64,/binary-datasets/archsrc/pkg/00001/keyutils-1.6.3-2-x86_64/usr/lib/libkeyutils.so.1.10,,No source files,82629
keyctl,keyutils-1.6.3-2-x86_64,/binary-datasets/archsrc/pkg/00001/keyutils-1.6.3-2-x86_64/usr/bin/keyctl,87,87,27012
request-key,keyutils-1.6.3-2-x86_64,/binary-datasets/archsrc/pkg/00001/keyutils-1.6.3-2-x86_64/usr/bin/request-key,10,10,16059
kiwix-serve,kiwix-tools-3.5.0-3-x86_64,/binary-datasets/archsrc/pkg/00001/kiwix-tools-3.5.0-3-x86_64/usr/bin/kiwix-serve,,No source files,58596
kiwix-manage,kiwix-tools-3.5.0-3-x86_64,/binary-datasets/archsrc/pkg/00001/kiwix-tools-3.5.0-3-x86_64/usr/bin/kiwix-manage,,No source files,14922
kiwix-search,kiwix-tools-3.5.0-3-x86_64,/binary-datasets/archsrc/pkg/00001/kiwix-tools-3.5.0-3-x86_64/usr/bin/kiwix-search,,No source files,32355
libkmod.so.2.4.2,kmod-32-1-x86_64,/binary-datasets/archsrc/pkg/00001/kmod-32-1-x86_64/usr/lib/libkmod.so.2.4.2,,No source files,10654
kmod,kmod-32-1-x86_64,/binary-datasets/archsrc/pkg/00001/kmod-32-1-x86_64/usr/bin/kmod,,No source files,114224
sclient,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/sclient,2,2,38289
db2.so,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/krb5/plugins/kdb/db2.so,,No source files,78233
kdb5_util,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kdb5_util,114,112,79413
kproplog,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kproplog,20,20,106944
gss-server,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/gss-server,20,20,13079
gss-client,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/gss-client,16,16,110874
libkdb5.so.10.0,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/libkdb5.so.10.0,,No source files,120996
uuserver,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/uuserver,1,1,116633
kprop,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kprop,24,24,60271
spake.so,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/krb5/plugins/preauth/spake.so,,No source files,7617
sserver,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/sserver,2,2,72903
kadmin.local,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kadmin.local,69,67,100517
libkdb_ldap.so.1.0,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/libkdb_ldap.so.1.0,,No source files,14614
ktutil,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/ktutil,22,22,85493
kvno,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kvno,10,10,13369
libk5crypto.so.3.1,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/libk5crypto.so.3.1,,No source files,119533
libgssrpc.so.4.2,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/libgssrpc.so.4.2,,No source files,94535
libkadm5clnt_mit.so.12.0,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/libkadm5clnt_mit.so.12.0,,No source files,85886
test.so,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/krb5/plugins/preauth/test.so,,No source files,21122
kinit,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kinit,13,13,50856
k5tls.so,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/krb5/plugins/tls/k5tls.so,,No source files,27105
libkrb5support.so.0.1,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/libkrb5support.so.0.1,,No source files,48294
libkrb5.so.3.3,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/libkrb5.so.3.3,,No source files,107611
ksu,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/ksu,70,70,105343
kpropd,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kpropd,39,39,18376
uuclient,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/uuclient,1,1,59137
klist,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/klist,25,25,17572
libkadm5srv_mit.so.12.0,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/libkadm5srv_mit.so.12.0,,No source files,118153
libkrad.so.0.0,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/libkrad.so.0.0,,No source files,61559
kldap.so,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/krb5/plugins/kdb/kldap.so,,No source files,91383
sim_client,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/sim_client,2,2,113372
pkinit.so,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/krb5/plugins/preauth/pkinit.so,,No source files,85863
kpasswd,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kpasswd,2,2,38068
kadmin,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kadmin,69,67,76598
otp.so,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/krb5/plugins/preauth/otp.so,,No source files,90626
kdestroy,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kdestroy,3,3,27984
kdb5_ldap_util,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kdb5_ldap_util,52,50,4525
krb5kdc,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/krb5kdc,317,317,31415
sim_server,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/sim_server,2,2,115382
kswitch,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kswitch,2,2,63426
kadmind,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/bin/kadmind,190,190,1796
libgssapi_krb5.so.2.2,krb5-1.21.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/krb5-1.21.2-2-x86_64/usr/lib/libgssapi_krb5.so.2.2,,No source files,60002
ksh,ksh-2020.0.0-3-x86_64,/binary-datasets/archsrc/pkg/00001/ksh-2020.0.0-3-x86_64/usr/bin/ksh,1221,1220,23262
shcomp,ksh-2020.0.0-3-x86_64,/binary-datasets/archsrc/pkg/00001/ksh-2020.0.0-3-x86_64/usr/bin/shcomp,1227,1226,107653
libkvazaar.so.7.4.0,kvazaar-2.3.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/kvazaar-2.3.1-1-x86_64/usr/lib/libkvazaar.so.7.4.0,,No source files,124389
kvazaar,kvazaar-2.3.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/kvazaar-2.3.1-1-x86_64/usr/bin/kvazaar,33,33,106416
libkyotocabinet.so.16.14.0,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/lib/libkyotocabinet.so.16.14.0,,No source files,43997
kchashtest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kchashtest,,No source files,13538
kclangctest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kclangctest,,No source files,81417
kcpolytest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcpolytest,,No source files,78960
kcgrasstest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcgrasstest,,No source files,124688
kcutilmgr,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcutilmgr,,No source files,108873
kctreetest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kctreetest,,No source files,26516
kcdirmgr,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcdirmgr,,No source files,3005
kcpolymgr,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcpolymgr,,No source files,115124
kcdirtest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcdirtest,,No source files,35407
kcutiltest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcutiltest,,No source files,102416
kcprototest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcprototest,,No source files,58993
kcforesttest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcforesttest,,No source files,10373
kchashmgr,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kchashmgr,,No source files,123919
kcforestmgr,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcforestmgr,,No source files,123870
kccachetest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kccachetest,,No source files,10256
kctreemgr,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kctreemgr,,No source files,65978
kcstashtest,kyotocabinet-1.2.79-1-x86_64,/binary-datasets/archsrc/pkg/00001/kyotocabinet-1.2.79-1-x86_64/usr/bin/kcstashtest,,No source files,88341
analyseplugin,ladspa-1.17-4-x86_64,/binary-datasets/archsrc/pkg/00001/ladspa-1.17-4-x86_64/usr/bin/analyseplugin,7,7,32708
noise.so,ladspa-1.17-4-x86_64,/binary-datasets/archsrc/pkg/00001/ladspa-1.17-4-x86_64/usr/lib/ladspa/noise.so,,No source files,53399
delay.so,ladspa-1.17-4-x86_64,/binary-datasets/archsrc/pkg/00001/ladspa-1.17-4-x86_64/usr/lib/ladspa/delay.so,,No source files,97436
listplugins,ladspa-1.17-4-x86_64,/binary-datasets/archsrc/pkg/00001/ladspa-1.17-4-x86_64/usr/bin/listplugins,5,5,110231
amp.so,ladspa-1.17-4-x86_64,/binary-datasets/archsrc/pkg/00001/ladspa-1.17-4-x86_64/usr/lib/ladspa/amp.so,,No source files,7954
applyplugin,ladspa-1.17-4-x86_64,/binary-datasets/archsrc/pkg/00001/ladspa-1.17-4-x86_64/usr/bin/applyplugin,15,15,15400
sine.so,ladspa-1.17-4-x86_64,/binary-datasets/archsrc/pkg/00001/ladspa-1.17-4-x86_64/usr/lib/ladspa/sine.so,,No source files,67580
filter.so,ladspa-1.17-4-x86_64,/binary-datasets/archsrc/pkg/00001/ladspa-1.17-4-x86_64/usr/lib/ladspa/filter.so,,No source files,65304
lame,lame-3.100-4-x86_64,/binary-datasets/archsrc/pkg/00001/lame-3.100-4-x86_64/usr/bin/lame,756,756,115317
mp3rtp,lame-3.100-4-x86_64,/binary-datasets/archsrc/pkg/00001/lame-3.100-4-x86_64/usr/bin/mp3rtp,756,756,44178
libmp3lame.so.0.0.0,lame-3.100-4-x86_64,/binary-datasets/archsrc/pkg/00001/lame-3.100-4-x86_64/usr/lib/libmp3lame.so.0.0.0,,No source files,90926
liblaszip.so.6.0.0,laszip2-2.2.0-1-x86_64,/binary-datasets/archsrc/pkg/00001/laszip2-2.2.0-1-x86_64/usr/lib/laszip2/liblaszip.so.6.0.0,,No source files,87448
lbzip2,lbzip2-2.5-5-x86_64,/binary-datasets/archsrc/pkg/00001/lbzip2-2.5-5-x86_64/usr/bin/lbzip2,177,162,64582
lcalc,lcalc-2.0.5-2-x86_64,/binary-datasets/archsrc/pkg/00001/lcalc-2.0.5-2-x86_64/usr/bin/lcalc,,No source files,86493
libLfunction.so.1.0.1,lcalc-2.0.5-2-x86_64,/binary-datasets/archsrc/pkg/00001/lcalc-2.0.5-2-x86_64/usr/lib/libLfunction.so.1.0.1,,No source files,124187
lcdm001.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/lcdm001.so,,No source files,60626
sed1330.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/sed1330.so,,No source files,1926
CwLnx.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/CwLnx.so,,No source files,69083
glk.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/glk.so,,No source files,19933
lcdexec,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/bin/lcdexec,45,45,19936
EyeboxOne.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/EyeboxOne.so,,No source files,18325
NoritakeVFD.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/NoritakeVFD.so,,No source files,69654
futaba.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/futaba.so,,No source files,107217
text.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/text.so,,No source files,43841
joy.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/joy.so,,No source files,43829
sdeclcd.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/sdeclcd.so,,No source files,8049
lcdproc,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/bin/lcdproc,121,121,41383
rawserial.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/rawserial.so,,No source files,21055
lcterm.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/lcterm.so,,No source files,41021
Olimex_MOD_LCD1x9.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/Olimex_MOD_LCD1x9.so,,No source files,105099
LCDd,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/bin/LCDd,317,311,125627
bayrad.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/bayrad.so,,No source files,16630
curses.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/curses.so,,No source files,108090
CFontzPacket.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/CFontzPacket.so,,No source files,104691
vlsys_m428.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/vlsys_m428.so,,No source files,125595
tyan.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/tyan.so,,No source files,119323
imon.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/imon.so,,No source files,104161
pyramid.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/pyramid.so,,No source files,9873
stv5730.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/stv5730.so,,No source files,37871
CFontz.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/CFontz.so,,No source files,90514
ms6931.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/ms6931.so,,No source files,90192
lb216.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/lb216.so,,No source files,123435
i2500vfd.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/i2500vfd.so,,No source files,51581
lis.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/lis.so,,No source files,77258
hd44780.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/hd44780.so,,No source files,77348
ula200.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/ula200.so,,No source files,37562
mtc_s16209x.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/mtc_s16209x.so,,No source files,103269
irtrans.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/irtrans.so,,No source files,103182
glcd.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/glcd.so,,No source files,79662
SureElec.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/SureElec.so,,No source files,89271
yard2LCD.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/yard2LCD.so,,No source files,116591
shuttleVFD.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/shuttleVFD.so,,No source files,89098
IOWarrior.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/IOWarrior.so,,No source files,24961
serialPOS.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/serialPOS.so,,No source files,11123
picolcd.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/picolcd.so,,No source files,33785
imonlcd.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/imonlcd.so,,No source files,33470
MtxOrb.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/MtxOrb.so,,No source files,116760
serialVFD.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/serialVFD.so,,No source files,62516
sed1520.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/sed1520.so,,No source files,81808
icp_a106.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/icp_a106.so,,No source files,62358
lcdvc,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/bin/lcdvc,45,45,99455
t6963.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/t6963.so,,No source files,107709
MD8800.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/MD8800.so,,No source files,86683
ea65.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/ea65.so,,No source files,86584
sli.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/sli.so,,No source files,86155
linux_input.so,lcdproc-0.5.9-9-x86_64,/binary-datasets/archsrc/pkg/00001/lcdproc-0.5.9-9-x86_64/usr/lib/lcdproc/linux_input.so,,No source files,57388
liblcms2.so.2.0.16,lcms2-2.16-1-x86_64,/binary-datasets/archsrc/pkg/00001/lcms2-2.16-1-x86_64/usr/lib/liblcms2.so.2.0.16,,No source files,51761
transicc,lcms2-2.16-1-x86_64,/binary-datasets/archsrc/pkg/00001/lcms2-2.16-1-x86_64/usr/bin/transicc,33,33,104835
